SALE_ID,SALE_TIME,ITEM_ID,ITEM_NAME,VENDOR_ID,POS_ID,EMPLOYEE_ID,UNITS_SOLD,GROSS_SALES,NET_SALES,DISCOUNTS,DISCOUNT_NAME
S00000101,2024-01-30 17:11:00,I002,CHEESEBURGER,V001,P47,E302,1,12.5,12.5,0.0,
S00000102,2024-01-20 18:41:00,I005,SODA,V011,P43,E042,1,6.0,5.4,0.6,MEMBER_10PCT
S00000102,2024-01-20 18:41:00,I009,COCKTAIL,V011,P43,E042,1,18.0,16.0,2.0,PROMO_2_OFF
S00000102,2024-01-20 18:41:00,I001,HOT DOG,V011,P43,E042,1,8.5,7.65,0.85,MEMBER_10PCT
S00000102,2024-01-20 18:41:00,I011,NACHOS,V011,P43,E042,1,10.0,10.0,0.0,
S00000103,2024-02-03 20:14:00,I007,DRAFT BEER,V002,P49,E323,1,14.0,14.0,0.0,
S00000103,2024-02-03 20:14:00,I002,CHEESEBURGER,V002,P49,E323,1,12.5,6.25,6.25,BOGO_50
S00000104,2024-01-30 17:11:00,I004,POPCORN,V002,P30,E267,2,14.0,12.6,1.4,MEMBER_10PCT
S00000104,2024-01-30 17:11:00,I012,ENERGY DRINK,V002,P30,E267,1,7.5,7.5,0.0,
S00000105,2024-01-02 19:37:00,I007,DRAFT BEER,V003,P23,E154,1,14.0,14.0,0.0,
S00000105,2024-01-02 19:37:00,I007,DRAFT BEER,V003,P23,E154,1,14.0,14.0,0.0,
S00000106,2024-02-27 20:20:00,I003,FRIES,V011,P09,E388,1,6.0,6.0,0.0,
S00000106,2024-02-27 20:20:00,I007,DRAFT BEER,V011,P09,E388,2,28.0,25.2,2.8,MEMBER_10PCT
S00000107,2024-01-16 18:05:00,I009,COCKTAIL,V010,P30,E397,1,18.0,16.2,1.8,MEMBER_10PCT
S00000108,2024-01-20 23:02:00,I012,ENERGY DRINK,V001,P29,E247,1,7.5,7.5,0.0,
S00000109,2024-02-24 20:01:00,I006,WATER,V011,P38,E096,2,10.0,10.0,0.0,
S00000109,2024-02-24 20:01:00,I001,HOT DOG,V011,P38,E096,2,17.0,17.0,0.0,
S00000110,2024-01-02 23:07:00,I008,CANNED BEER,V002,P29,E269,1,12.0,12.0,0.0,
S00000111,2024-01-27 18:26:00,I010,CHICKEN TENDERS,V030,P49,E317,1,13.5,11.5,2.0,PROMO_2_OFF
S00000111,2024-01-27 18:26:00,I006,WATER,V030,P49,E317,1,5.0,5.0,0.0,
S00000111,2024-01-27 18:26:00,I008,CANNED BEER,V030,P49,E317,2,24.0,24.0,0.0,
S00000111,2024-01-27 18:26:00,I011,NACHOS,V030,P49,E317,1,10.0,10.0,0.0,
S00000112,2024-01-18 19:16:00,I008,CANNED BEER,V001,P21,E353,1,12.0,12.0,0.0,
S00000112,2024-01-18 19:16:00,I011,NACHOS,V001,P21,E353,1,10.0,10.0,0.0,
S00000112,2024-01-18 19:16:00,I011,NACHOS,V001,P21,E353,1,10.0,10.0,0.0,
S00000112,2024-01-18 19:16:00,I009,COCKTAIL,V001,P21,E353,1,18.0,18.0,0.0,
S00000113,2024-02-24 18:49:00,I003,FRIES,V003,P03,E385,1,6.0,6.0,0.0,
S00000113,2024-02-24 18:49:00,I010,CHICKEN TENDERS,V003,P03,E385,2,27.0,27.0,0.0,
S00000113,2024-02-24 18:49:00,I010,CHICKEN TENDERS,V003,P03,E385,2,27.0,24.3,2.7,MEMBER_10PCT
S00000114,2024-01-25 18:28:00,I012,ENERGY DRINK,V010,P05,E397,1,7.5,6.75,0.75,MEMBER_10PCT
S00000114,2024-01-25 18:28:00,I004,POPCORN,V010,P05,E397,2,14.0,14.0,0.0,
S00000114,2024-01-25 18:28:00,I004,POPCORN,V010,P05,E397,1,7.0,7.0,0.0,
S00000114,2024-01-25 18:28:00,I001,HOT DOG,V010,P05,E397,2,17.0,17.0,0.0,
S00000115,2024-02-13 18:52:00,I001,HOT DOG,V011,P47,E365,2,17.0,17.0,0.0,
S00000116,2024-02-08 21:20:00,I011,NACHOS,V020,P27,E349,2,20.0,20.0,0.0,
S00000116,2024-02-08 21:20:00,I004,POPCORN,V020,P27,E349,1,7.0,7.0,0.0,
S00000116,2024-02-08 21:20:00,I001,HOT DOG,V020,P27,E349,2,17.0,17.0,0.0,
S00000117,2024-01-18 22:33:00,I009,COCKTAIL,V010,P44,E217,2,36.0,36.0,0.0,
S00000117,2024-01-18 22:33:00,I008,CANNED BEER,V010,P44,E217,1,12.0,6.0,6.0,BOGO_50
S00000117,2024-01-18 22:33:00,I009,COCKTAIL,V010,P44,E217,2,36.0,36.0,0.0,
S00000117,2024-01-18 22:33:00,I002,CHEESEBURGER,V010,P44,E217,1,12.5,12.5,0.0,
S00000118,2024-01-06 22:11:00,I002,CHEESEBURGER,V002,P20,E078,1,12.5,12.5,0.0,
S00000118,2024-01-06 22:11:00,I001,HOT DOG,V002,P20,E078,2,17.0,17.0,0.0,
S00000119,2024-01-06 17:31:00,I009,COCKTAIL,V001,P02,E345,1,18.0,18.0,0.0,
S00000120,2024-01-02 21:59:00,I001,HOT DOG,V030,P47,E017,1,8.5,8.5,0.0,
S00000121,2024-01-11 19:23:00,I012,ENERGY DRINK,V003,P10,E146,1,7.5,3.75,3.75,BOGO_50
S00000121,2024-01-11 19:23:00,I007,DRAFT BEER,V003,P10,E146,2,28.0,28.0,0.0,
S00000121,2024-01-11 19:23:00,I003,FRIES,V003,P10,E146,1,6.0,6.0,0.0,
S00000121,2024-01-11 19:23:00,I008,CANNED BEER,V003,P10,E146,1,12.0,10.8,1.2,MEMBER_10PCT
S00000122,2024-01-23 22:06:00,I010,CHICKEN TENDERS,V011,P19,E050,1,13.5,13.5,0.0,
S00000122,2024-01-23 22:06:00,I003,FRIES,V011,P19,E050,1,6.0,4.0,2.0,PROMO_2_OFF
S00000122,2024-01-23 22:06:00,I012,ENERGY DRINK,V011,P19,E050,1,7.5,6.75,0.75,MEMBER_10PCT
S00000123,2024-01-16 21:35:00,I005,SODA,V001,P10,E236,1,6.0,5.4,0.6,MEMBER_10PCT
S00000123,2024-01-16 21:35:00,I005,SODA,V001,P10,E236,1,6.0,6.0,0.0,
S00000124,2024-02-29 23:32:00,I003,FRIES,V001,P22,E294,2,12.0,12.0,0.0,
S00000124,2024-02-29 23:32:00,I007,DRAFT BEER,V001,P22,E294,2,28.0,28.0,0.0,
S00000124,2024-02-29 23:32:00,I001,HOT DOG,V001,P22,E294,1,8.5,4.25,4.25,BOGO_50
S00000125,2024-01-20 21:49:00,I012,ENERGY DRINK,V011,P33,E362,1,7.5,7.5,0.0,
S00000125,2024-01-20 21:49:00,I008,CANNED BEER,V011,P33,E362,1,12.0,12.0,0.0,
S00000126,2024-01-16 22:35:00,I008,CANNED BEER,V002,P49,E240,1,12.0,12.0,0.0,
S00000126,2024-01-16 22:35:00,I005,SODA,V002,P49,E240,1,6.0,4.0,2.0,PROMO_2_OFF
S00000127,2024-01-20 19:36:00,I007,DRAFT BEER,V002,P07,E150,1,14.0,12.6,1.4,MEMBER_10PCT
S00000127,2024-01-20 19:36:00,I008,CANNED BEER,V002,P07,E150,1,12.0,12.0,0.0,
S00000127,2024-01-20 19:36:00,I003,FRIES,V002,P07,E150,1,6.0,6.0,0.0,
S00000128,2024-01-18 19:38:00,I010,CHICKEN TENDERS,V011,P45,E068,1,13.5,13.5,0.0,
S00000128,2024-01-18 19:38:00,I004,POPCORN,V011,P45,E068,1,7.0,7.0,0.0,
S00000128,2024-01-18 19:38:00,I006,WATER,V011,P45,E068,1,5.0,5.0,0.0,
S00000129,2024-01-27 17:53:00,I007,DRAFT BEER,V003,P04,E097,1,14.0,14.0,0.0,
S00000129,2024-01-27 17:53:00,I008,CANNED BEER,V003,P04,E097,1,12.0,12.0,0.0,
S00000129,2024-01-27 17:53:00,I004,POPCORN,V003,P04,E097,1,7.0,7.0,0.0,
S00000129,2024-01-27 17:53:00,I008,CANNED BEER,V003,P04,E097,1,12.0,12.0,0.0,
S00000130,2024-01-04 18:06:00,I003,FRIES,V001,P14,E006,1,6.0,4.0,2.0,PROMO_2_OFF
S00000130,2024-01-04 18:06:00,I011,NACHOS,V001,P14,E006,2,20.0,20.0,0.0,
S00000131,2024-01-02 21:46:00,I007,DRAFT BEER,V020,P33,E250,1,14.0,14.0,0.0,
S00000131,2024-01-02 21:46:00,I009,COCKTAIL,V020,P33,E250,1,18.0,18.0,0.0,
S00000131,2024-01-02 21:46:00,I009,COCKTAIL,V020,P33,E250,1,18.0,18.0,0.0,
S00000131,2024-01-02 21:46:00,I008,CANNED BEER,V020,P33,E250,1,12.0,12.0,0.0,
S00000132,2024-02-06 20:51:00,I007,DRAFT BEER,V001,P42,E286,2,28.0,25.2,2.8,MEMBER_10PCT
S00000133,2024-02-22 22:01:00,I005,SODA,V020,P44,E065,1,6.0,5.4,0.6,MEMBER_10PCT
S00000133,2024-02-22 22:01:00,I011,NACHOS,V020,P44,E065,1,10.0,10.0,0.0,
S00000134,2024-02-22 21:41:00,I001,HOT DOG,V001,P15,E090,2,17.0,17.0,0.0,
S00000135,2024-02-24 18:21:00,I010,CHICKEN TENDERS,V010,P42,E269,2,27.0,27.0,0.0,
S00000136,2024-01-12 00:02:00,I008,CANNED BEER,V001,P46,E120,2,24.0,24.0,0.0,
S00000136,2024-01-12 00:02:00,I003,FRIES,V001,P46,E120,1,6.0,6.0,0.0,
S00000136,2024-01-12 00:02:00,I011,NACHOS,V001,P46,E120,1,10.0,8.0,2.0,PROMO_2_OFF
S00000137,2024-01-06 20:39:00,I010,CHICKEN TENDERS,V002,P39,E296,1,13.5,13.5,0.0,
S00000137,2024-01-06 20:39:00,I001,HOT DOG,V002,P39,E296,1,8.5,6.5,2.0,PROMO_2_OFF
S00000137,2024-01-06 20:39:00,I006,WATER,V002,P39,E296,1,5.0,5.0,0.0,
S00000137,2024-01-06 20:39:00,I009,COCKTAIL,V002,P39,E296,1,18.0,18.0,0.0,
S00000138,2024-01-27 18:25:00,I004,POPCORN,V001,P10,E226,1,7.0,7.0,0.0,
S00000138,2024-01-27 18:25:00,I008,CANNED BEER,V001,P10,E226,2,24.0,24.0,0.0,
S00000139,2024-01-18 22:25:00,I008,CANNED BEER,V020,P21,E029,1,12.0,12.0,0.0,
S00000140,2024-02-20 19:29:00,I004,POPCORN,V002,P24,E070,1,7.0,5.0,2.0,PROMO_2_OFF
S00000141,2024-01-06 18:16:00,I003,FRIES,V011,P46,E255,1,6.0,5.4,0.6,MEMBER_10PCT
S00000141,2024-01-06 18:16:00,I003,FRIES,V011,P46,E255,1,6.0,6.0,0.0,
S00000142,2024-01-02 20:25:00,I010,CHICKEN TENDERS,V003,P43,E103,1,13.5,11.5,2.0,PROMO_2_OFF
S00000143,2024-01-06 17:58:00,I008,CANNED BEER,V020,P11,E246,1,12.0,12.0,0.0,
S00000143,2024-01-06 17:58:00,I010,CHICKEN TENDERS,V020,P11,E246,1,13.5,13.5,0.0,
S00000143,2024-01-06 17:58:00,I001,HOT DOG,V020,P11,E246,2,17.0,15.3,1.7,MEMBER_10PCT
S00000143,2024-01-06 17:58:00,I008,CANNED BEER,V020,P11,E246,1,12.0,12.0,0.0,
S00000144,2024-01-11 18:50:00,I008,CANNED BEER,V003,P44,E394,1,12.0,12.0,0.0,
S00000144,2024-01-11 18:50:00,I008,CANNED BEER,V003,P44,E394,1,12.0,12.0,0.0,
S00000144,2024-01-11 18:50:00,I011,NACHOS,V003,P44,E394,1,10.0,10.0,0.0,
S00000145,2024-02-03 23:30:00,I008,CANNED BEER,V020,P40,E320,1,12.0,12.0,0.0,
S00000146,2024-02-01 21:47:00,I007,DRAFT BEER,V011,P10,E182,1,14.0,14.0,0.0,
S00000146,2024-02-01 21:47:00,I009,COCKTAIL,V011,P10,E182,2,36.0,36.0,0.0,
S00000146,2024-02-01 21:47:00,I009,COCKTAIL,V011,P10,E182,1,18.0,9.0,9.0,BOGO_50
S00000146,2024-02-01 21:47:00,I011,NACHOS,V011,P10,E182,1,10.0,8.0,2.0,PROMO_2_OFF
S00000147,2024-01-06 20:36:00,I003,FRIES,V030,P20,E193,1,6.0,3.0,3.0,BOGO_50
S00000147,2024-01-06 20:36:00,I007,DRAFT BEER,V030,P20,E193,1,14.0,14.0,0.0,
S00000147,2024-01-06 20:36:00,I011,NACHOS,V030,P20,E193,1,10.0,10.0,0.0,
S00000147,2024-01-06 20:36:00,I006,WATER,V030,P20,E193,1,5.0,5.0,0.0,
S00000148,2024-01-02 20:43:00,I005,SODA,V020,P18,E301,2,12.0,12.0,0.0,
S00000149,2024-01-11 20:39:00,I008,CANNED BEER,V002,P38,E210,1,12.0,12.0,0.0,
S00000149,2024-01-11 20:39:00,I009,COCKTAIL,V002,P38,E210,1,18.0,18.0,0.0,
S00000149,2024-01-11 20:39:00,I003,FRIES,V002,P38,E210,2,12.0,12.0,0.0,
S00000149,2024-01-11 20:39:00,I012,ENERGY DRINK,V002,P38,E210,1,7.5,5.5,2.0,PROMO_2_OFF
S00000150,2024-02-29 23:35:00,I007,DRAFT BEER,V003,P27,E050,2,28.0,26.0,2.0,PROMO_2_OFF
S00000150,2024-02-29 23:35:00,I003,FRIES,V003,P27,E050,1,6.0,6.0,0.0,
S00000151,2024-02-22 18:46:00,I009,COCKTAIL,V030,P08,E068,1,18.0,18.0,0.0,
S00000151,2024-02-22 18:46:00,I004,POPCORN,V030,P08,E068,1,7.0,6.3,0.7,MEMBER_10PCT
S00000151,2024-02-22 18:46:00,I010,CHICKEN TENDERS,V030,P08,E068,1,13.5,13.5,0.0,
S00000151,2024-02-22 18:46:00,I003,FRIES,V030,P08,E068,2,12.0,12.0,0.0,
S00000152,2024-02-01 17:30:00,I012,ENERGY DRINK,V010,P39,E164,1,7.5,7.5,0.0,
S00000152,2024-02-01 17:30:00,I005,SODA,V010,P39,E164,1,6.0,4.0,2.0,PROMO_2_OFF
S00000152,2024-02-01 17:30:00,I007,DRAFT BEER,V010,P39,E164,1,14.0,14.0,0.0,
S00000152,2024-02-01 17:30:00,I004,POPCORN,V010,P39,E164,1,7.0,3.5,3.5,BOGO_50
S00000153,2024-01-16 21:08:00,I001,HOT DOG,V010,P17,E259,1,8.5,7.65,0.85,MEMBER_10PCT
S00000153,2024-01-16 21:08:00,I007,DRAFT BEER,V010,P17,E259,1,14.0,14.0,0.0,
S00000153,2024-01-16 21:08:00,I003,FRIES,V010,P17,E259,1,6.0,6.0,0.0,
S00000153,2024-01-16 21:08:00,I010,CHICKEN TENDERS,V010,P17,E259,1,13.5,13.5,0.0,
S00000154,2024-01-20 18:25:00,I012,ENERGY DRINK,V001,P32,E131,1,7.5,7.5,0.0,
S00000154,2024-01-20 18:25:00,I012,ENERGY DRINK,V001,P32,E131,1,7.5,7.5,0.0,
S00000154,2024-01-20 18:25:00,I001,HOT DOG,V001,P32,E131,1,8.5,6.5,2.0,PROMO_2_OFF
S00000155,2024-02-03 23:08:00,I008,CANNED BEER,V011,P12,E186,1,12.0,10.8,1.2,MEMBER_10PCT
S00000155,2024-02-03 23:08:00,I006,WATER,V011,P12,E186,1,5.0,5.0,0.0,
S00000155,2024-02-03 23:08:00,I012,ENERGY DRINK,V011,P12,E186,1,7.5,5.5,2.0,PROMO_2_OFF
S00000156,2024-02-03 19:13:00,I009,COCKTAIL,V003,P04,E268,1,18.0,16.2,1.8,MEMBER_10PCT
S00000156,2024-02-03 19:13:00,I006,WATER,V003,P04,E268,1,5.0,5.0,0.0,
S00000157,2024-02-29 20:33:00,I005,SODA,V001,P11,E235,1,6.0,4.0,2.0,PROMO_2_OFF
S00000158,2024-01-23 21:16:00,I009,COCKTAIL,V003,P02,E391,1,18.0,18.0,0.0,
S00000159,2024-01-30 18:10:00,I007,DRAFT BEER,V010,P17,E124,2,28.0,28.0,0.0,
S00000159,2024-01-30 18:10:00,I010,CHICKEN TENDERS,V010,P17,E124,1,13.5,6.75,6.75,BOGO_50
S00000160,2024-02-13 19:09:00,I003,FRIES,V002,P50,E291,1,6.0,5.4,0.6,MEMBER_10PCT
S00000160,2024-02-13 19:09:00,I003,FRIES,V002,P50,E291,2,12.0,12.0,0.0,
S00000161,2024-01-16 19:03:00,I010,CHICKEN TENDERS,V020,P32,E161,1,13.5,12.15,1.35,MEMBER_10PCT
S00000161,2024-01-16 19:03:00,I005,SODA,V020,P32,E161,2,12.0,10.8,1.2,MEMBER_10PCT
S00000161,2024-01-16 19:03:00,I008,CANNED BEER,V020,P32,E161,2,24.0,24.0,0.0,
S00000161,2024-01-16 19:03:00,I003,FRIES,V020,P32,E161,1,6.0,6.0,0.0,
S00000162,2024-02-08 17:29:00,I004,POPCORN,V003,P29,E231,1,7.0,7.0,0.0,
S00000162,2024-02-08 17:29:00,I007,DRAFT BEER,V003,P29,E231,1,14.0,7.0,7.0,BOGO_50
S00000162,2024-02-08 17:29:00,I011,NACHOS,V003,P29,E231,1,10.0,10.0,0.0,
S00000163,2024-02-15 17:37:00,I003,FRIES,V003,P38,E071,1,6.0,6.0,0.0,
S00000164,2024-01-09 23:51:00,I007,DRAFT BEER,V001,P14,E005,1,14.0,7.0,7.0,BOGO_50
S00000165,2024-01-11 19:07:00,I006,WATER,V010,P08,E092,2,10.0,7.5,2.5,BOGO_50
S00000165,2024-01-11 19:07:00,I002,CHEESEBURGER,V010,P08,E092,1,12.5,12.5,0.0,
S00000166,2024-02-22 21:34:00,I003,FRIES,V003,P46,E273,1,6.0,4.0,2.0,PROMO_2_OFF
S00000167,2024-01-16 18:10:00,I003,FRIES,V030,P30,E349,1,6.0,6.0,0.0,
S00000167,2024-01-16 18:10:00,I004,POPCORN,V030,P30,E349,1,7.0,7.0,0.0,
S00000168,2024-01-30 19:54:00,I012,ENERGY DRINK,V001,P36,E131,1,7.5,5.5,2.0,PROMO_2_OFF
S00000168,2024-01-30 19:54:00,I006,WATER,V001,P36,E131,1,5.0,5.0,0.0,
S00000169,2024-02-03 23:42:00,I001,HOT DOG,V010,P24,E278,1,8.5,8.5,0.0,
S00000170,2024-01-25 17:58:00,I009,COCKTAIL,V001,P21,E056,2,36.0,32.4,3.6,MEMBER_10PCT
S00000170,2024-01-25 17:58:00,I010,CHICKEN TENDERS,V001,P21,E056,1,13.5,11.5,2.0,PROMO_2_OFF
S00000170,2024-01-25 17:58:00,I009,COCKTAIL,V001,P21,E056,2,36.0,32.4,3.6,MEMBER_10PCT
S00000170,2024-01-25 17:58:00,I001,HOT DOG,V001,P21,E056,2,17.0,17.0,0.0,
S00000171,2024-01-09 23:14:00,I007,DRAFT BEER,V011,P04,E025,1,14.0,12.0,2.0,PROMO_2_OFF
S00000171,2024-01-09 23:14:00,I005,SODA,V011,P04,E025,1,6.0,4.0,2.0,PROMO_2_OFF
S00000171,2024-01-09 23:14:00,I007,DRAFT BEER,V011,P04,E025,2,28.0,28.0,0.0,
S00000172,2024-01-30 21:20:00,I007,DRAFT BEER,V002,P26,E372,1,14.0,12.6,1.4,MEMBER_10PCT
S00000172,2024-01-30 21:20:00,I011,NACHOS,V002,P26,E372,1,10.0,10.0,0.0,
S00000172,2024-01-30 21:20:00,I010,CHICKEN TENDERS,V002,P26,E372,2,27.0,27.0,0.0,
S00000172,2024-01-30 21:20:00,I010,CHICKEN TENDERS,V002,P26,E372,2,27.0,27.0,0.0,
S00000173,2024-01-16 20:32:00,I012,ENERGY DRINK,V020,P31,E050,1,7.5,7.5,0.0,
S00000173,2024-01-16 20:32:00,I009,COCKTAIL,V020,P31,E050,1,18.0,18.0,0.0,
S00000174,2024-02-13 18:51:00,I003,FRIES,V003,P04,E302,2,12.0,12.0,0.0,
S00000174,2024-02-13 18:51:00,I011,NACHOS,V003,P04,E302,2,20.0,20.0,0.0,
S00000174,2024-02-13 18:51:00,I008,CANNED BEER,V003,P04,E302,1,12.0,6.0,6.0,BOGO_50
S00000174,2024-02-13 18:51:00,I005,SODA,V003,P04,E302,1,6.0,6.0,0.0,
S00000175,2024-02-20 18:37:00,I003,FRIES,V010,P08,E054,1,6.0,6.0,0.0,
S00000176,2024-01-04 21:09:00,I001,HOT DOG,V003,P21,E108,1,8.5,8.5,0.0,
S00000176,2024-01-04 21:09:00,I006,WATER,V003,P21,E108,1,5.0,5.0,0.0,
S00000177,2024-01-23 19:43:00,I008,CANNED BEER,V003,P13,E130,1,12.0,12.0,0.0,
S00000177,2024-01-23 19:43:00,I011,NACHOS,V003,P13,E130,1,10.0,10.0,0.0,
S00000178,2024-01-30 21:33:00,I007,DRAFT BEER,V003,P18,E296,2,28.0,28.0,0.0,
S00000179,2024-02-28 00:23:00,I008,CANNED BEER,V011,P31,E362,2,24.0,21.6,2.4,MEMBER_10PCT
S00000179,2024-02-28 00:23:00,I007,DRAFT BEER,V011,P31,E362,1,14.0,14.0,0.0,
S00000180,2024-02-17 22:46:00,I009,COCKTAIL,V001,P28,E318,1,18.0,9.0,9.0,BOGO_50
S00000180,2024-02-17 22:46:00,I001,HOT DOG,V001,P28,E318,1,8.5,8.5,0.0,
S00000181,2024-01-13 17:54:00,I001,HOT DOG,V003,P49,E008,2,17.0,17.0,0.0,
S00000182,2024-01-27 21:44:00,I009,COCKTAIL,V001,P26,E220,2,36.0,36.0,0.0,
S00000182,2024-01-27 21:44:00,I005,SODA,V001,P26,E220,1,6.0,3.0,3.0,BOGO_50
S00000183,2024-01-27 17:58:00,I011,NACHOS,V002,P23,E166,1,10.0,10.0,0.0,
S00000183,2024-01-27 17:58:00,I005,SODA,V002,P23,E166,1,6.0,6.0,0.0,
S00000183,2024-01-27 17:58:00,I009,COCKTAIL,V002,P23,E166,1,18.0,18.0,0.0,
S00000183,2024-01-27 17:58:00,I010,CHICKEN TENDERS,V002,P23,E166,1,13.5,13.5,0.0,
S00000184,2024-02-15 20:02:00,I004,POPCORN,V002,P18,E122,1,7.0,7.0,0.0,
S00000184,2024-02-15 20:02:00,I011,NACHOS,V002,P18,E122,2,20.0,20.0,0.0,
S00000184,2024-02-15 20:02:00,I008,CANNED BEER,V002,P18,E122,1,12.0,12.0,0.0,
S00000185,2024-01-25 20:19:00,I002,CHEESEBURGER,V002,P07,E272,1,12.5,12.5,0.0,
S00000185,2024-01-25 20:19:00,I008,CANNED BEER,V002,P07,E272,1,12.0,10.8,1.2,MEMBER_10PCT
S00000185,2024-01-25 20:19:00,I009,COCKTAIL,V002,P07,E272,1,18.0,18.0,0.0,
S00000186,2024-02-29 18:40:00,I007,DRAFT BEER,V003,P26,E313,1,14.0,12.6,1.4,MEMBER_10PCT
S00000187,2024-02-22 21:38:00,I003,FRIES,V001,P14,E378,1,6.0,6.0,0.0,
S00000188,2024-02-27 20:37:00,I004,POPCORN,V001,P14,E365,1,7.0,7.0,0.0,
S00000188,2024-02-27 20:37:00,I004,POPCORN,V001,P14,E365,1,7.0,7.0,0.0,
S00000189,2024-01-16 18:45:00,I005,SODA,V030,P38,E141,1,6.0,3.0,3.0,BOGO_50
S00000189,2024-01-16 18:45:00,I005,SODA,V030,P38,E141,2,12.0,12.0,0.0,
S00000189,2024-01-16 18:45:00,I003,FRIES,V030,P38,E141,1,6.0,4.0,2.0,PROMO_2_OFF
S00000189,2024-01-16 18:45:00,I007,DRAFT BEER,V030,P38,E141,1,14.0,12.6,1.4,MEMBER_10PCT
S00000190,2024-01-02 20:57:00,I002,CHEESEBURGER,V030,P05,E179,2,25.0,25.0,0.0,
S00000190,2024-01-02 20:57:00,I007,DRAFT BEER,V030,P05,E179,2,28.0,28.0,0.0,
S00000190,2024-01-02 20:57:00,I001,HOT DOG,V030,P05,E179,1,8.5,8.5,0.0,
S00000190,2024-01-02 20:57:00,I008,CANNED BEER,V030,P05,E179,1,12.0,12.0,0.0,
S00000191,2024-01-02 20:46:00,I009,COCKTAIL,V002,P14,E341,2,36.0,36.0,0.0,
S00000191,2024-01-02 20:46:00,I011,NACHOS,V002,P14,E341,1,10.0,10.0,0.0,
S00000192,2024-02-27 18:48:00,I010,CHICKEN TENDERS,V002,P21,E150,1,13.5,6.75,6.75,BOGO_50
S00000192,2024-02-27 18:48:00,I004,POPCORN,V002,P21,E150,1,7.0,6.3,0.7,MEMBER_10PCT
S00000192,2024-02-27 18:48:00,I007,DRAFT BEER,V002,P21,E150,2,28.0,25.2,2.8,MEMBER_10PCT
S00000193,2024-02-27 21:58:00,I010,CHICKEN TENDERS,V001,P42,E371,1,13.5,12.15,1.35,MEMBER_10PCT
S00000193,2024-02-27 21:58:00,I008,CANNED BEER,V001,P42,E371,1,12.0,12.0,0.0,
S00000193,2024-02-27 21:58:00,I007,DRAFT BEER,V001,P42,E371,1,14.0,14.0,0.0,
S00000194,2024-02-15 19:01:00,I005,SODA,V011,P30,E005,1,6.0,6.0,0.0,
S00000195,2024-01-30 19:16:00,I010,CHICKEN TENDERS,V030,P06,E105,1,13.5,13.5,0.0,
S00000195,2024-01-30 19:16:00,I011,NACHOS,V030,P06,E105,1,10.0,9.0,1.0,MEMBER_10PCT
S00000195,2024-01-30 19:16:00,I006,WATER,V030,P06,E105,1,5.0,2.5,2.5,BOGO_50
S00000195,2024-01-30 19:16:00,I007,DRAFT BEER,V030,P06,E105,1,14.0,12.6,1.4,MEMBER_10PCT
S00000196,2024-01-20 23:02:00,I009,COCKTAIL,V001,P05,E234,1,18.0,18.0,0.0,
S00000196,2024-01-20 23:02:00,I003,FRIES,V001,P05,E234,2,12.0,12.0,0.0,
S00000196,2024-01-20 23:02:00,I011,NACHOS,V001,P05,E234,1,10.0,10.0,0.0,
S00000196,2024-01-20 23:02:00,I004,POPCORN,V001,P05,E234,1,7.0,7.0,0.0,
S00000197,2024-01-06 17:37:00,I009,COCKTAIL,V010,P17,E179,1,18.0,9.0,9.0,BOGO_50
S00000198,2024-01-16 19:56:00,I005,SODA,V002,P07,E376,1,6.0,6.0,0.0,
S00000198,2024-01-16 19:56:00,I003,FRIES,V002,P07,E376,1,6.0,6.0,0.0,
S00000199,2024-01-13 18:07:00,I011,NACHOS,V002,P10,E123,1,10.0,10.0,0.0,
S00000199,2024-01-13 18:07:00,I011,NACHOS,V002,P10,E123,1,10.0,9.0,1.0,MEMBER_10PCT
S00000199,2024-01-13 18:07:00,I005,SODA,V002,P10,E123,1,6.0,5.4,0.6,MEMBER_10PCT
S00000200,2024-01-18 23:59:00,I007,DRAFT BEER,V001,P40,E285,1,14.0,14.0,0.0,
S00000200,2024-01-18 23:59:00,I009,COCKTAIL,V001,P40,E285,1,18.0,18.0,0.0,
S00000201,2024-01-20 21:44:00,I008,CANNED BEER,V003,P38,E033,1,12.0,6.0,6.0,BOGO_50
S00000201,2024-01-20 21:44:00,I012,ENERGY DRINK,V003,P38,E033,2,15.0,15.0,0.0,
S00000201,2024-01-20 21:44:00,I006,WATER,V003,P38,E033,1,5.0,5.0,0.0,
S00000202,2024-01-11 19:26:00,I010,CHICKEN TENDERS,V010,P44,E196,1,13.5,13.5,0.0,
S00000202,2024-01-11 19:26:00,I004,POPCORN,V010,P44,E196,1,7.0,3.5,3.5,BOGO_50
S00000203,2024-01-02 22:16:00,I009,COCKTAIL,V002,P39,E111,1,18.0,18.0,0.0,
S00000203,2024-01-02 22:16:00,I008,CANNED BEER,V002,P39,E111,1,12.0,12.0,0.0,
S00000204,2024-02-13 17:26:00,I007,DRAFT BEER,V001,P37,E360,2,28.0,26.0,2.0,PROMO_2_OFF
S00000205,2024-01-23 18:16:00,I011,NACHOS,V003,P24,E349,1,10.0,10.0,0.0,
S00000205,2024-01-23 18:16:00,I005,SODA,V003,P24,E349,2,12.0,10.8,1.2,MEMBER_10PCT
S00000206,2024-01-27 21:58:00,I011,NACHOS,V002,P04,E002,1,10.0,10.0,0.0,
S00000207,2024-02-24 18:36:00,I001,HOT DOG,V003,P39,E247,1,8.5,7.65,0.85,MEMBER_10PCT
